start_timestamp,end_timestamp,cpu_request_avg_container,cpu_request_sum_container,cpu_limit_avg_container,cpu_limit_sum_container,cpu_usage_sum_container,cpu_usage_avg_container,cpu_usage_max_container,cpu_usage_min_container,cpu_throttle_sum_container,cpu_throttle_avg_container,cpu_throttle_max_container
Tue Mar 28 12:44:10 UTC 2023,Tue Mar 28 12:59:10 UTC 2023,"4","8","15","30","14.304142933801177","7.152071466900589","21.935455742098082","11.296468759898563","3.565746930066962","0.2978368552367875","0.14891842761839374","0.18127092426437377"
Tue Mar 28 12:59:10 UTC 2023,Tue Mar 28 13:14:10 UTC 2023,"4","8","15","30","18.118816327985716","9.059408163992858","25.78444803576761","13.420506373598862","3.69707812256723","0.1846617894988653","0.09233089474943265","0.1270125062367812"
Tue Mar 28 13:14:10 UTC 2023,Tue Mar 28 13:29:11 UTC 2023,"4","8","15","30","18.48234709859774","9.24117354929887","27.537310330061395","14.39337348806439","4.250485081132501","0.14182231181954175","0.07091115590977087","0.10544942142988821"
Tue Mar 28 13:29:11 UTC 2023,Tue Mar 28 13:44:11 UTC 2023,"4","8","15","30","18.7080430195055","9.35402150975275","28.570945359700517","15.079218129867998","4.570620570498674","0.11726981467470707","0.058634907337353534","0.0897101506931057"
Tue Mar 28 13:44:11 UTC 2023,Tue Mar 28 13:59:12 UTC 2023,"4","8","15","30","18.67939536722222","9.33969768361111","26.748611705203075","14.13696524236972","4.466593819196957","0.12202049222644004","0.061010246113220014","0.09307449626552018"
Tue Mar 28 13:59:12 UTC 2023,Tue Mar 28 14:14:12 UTC 2023,"4","8","15","30","18.566995581216695","9.283497790608347","26.941974974734087","14.710920694066832","4.339485874232681","0.12872487645286496","0.06436243822643248","0.10182487477585889"
Tue Mar 28 14:14:12 UTC 2023,Tue Mar 28 14:29:13 UTC 2023,"4","8","15","30","18.636930677019993","9.318465338509997","27.692618245363704","14.755974768629919","3.4315592051638912","0.11326820885633111","0.05663410442816555","0.08727160349080805"
Tue Mar 28 14:29:13 UTC 2023,Tue Mar 28 14:44:13 UTC 2023,"4","8","15","30","18.527635748095477","9.263817874047739","26.53535662446714","13.85077756816754","4.318422193301376","0.10703207578621445","0.05351603789310722","0.08160959999311192"
Tue Mar 28 14:44:13 UTC 2023,Tue Mar 28 14:59:14 UTC 2023,"4","8","15","30","18.48962021668894","9.24481010834447","26.369557794835416","14.171440741800081","5.4669787729353025","0.12541211741379646","0.06270605870689822","0.10038504153908226"
Tue Mar 28 14:59:14 UTC 2023,Tue Mar 28 15:14:14 UTC 2023,"4","8","15","30","17.15870609089784","8.57935304544892","26.430234483132757","13.857769665199642","4.593308415531647","0.01564868851494574","0.00782434425747287","0.012744889519546696"
Tue Mar 28 15:14:14 UTC 2023,Tue Mar 28 15:29:15 UTC 2023,"4","8","15","30","16.730183895224474","8.365091947612237","24.867418526404073","13.586528630535273","3.990257408566928","0","0","0"
Tue Mar 28 15:29:15 UTC 2023,Tue Mar 28 15:44:15 UTC 2023,"4","8","15","30","16.56071238864226","8.28035619432113","24.82084381976553","12.683909100534704","3.6198080991356014","0","0","0"
Tue Mar 28 15:44:15 UTC 2023,Tue Mar 28 15:59:16 UTC 2023,"4","8","15","30","16.550086086004356","8.275043043002178","25.19193806136803","13.128264633601066","4.322672526802247","0","0","0"
Tue Mar 28 15:59:16 UTC 2023,Tue Mar 28 16:14:16 UTC 2023,"4","8","15","30","16.653234723147854","8.326617361573927","22.26137417150118","11.797134052034624","4.978460646735039","0","0","0"
Tue Mar 28 16:14:16 UTC 2023,Tue Mar 28 16:29:17 UTC 2023,"4","8","15","30","16.514354993163273","8.257177496581637","22.619219223367203","11.330778287599484","4.3211974004322355","0","0","0"
Tue Mar 28 16:29:17 UTC 2023,Tue Mar 28 16:44:17 UTC 2023,"4","8","15","30","16.83355175205765","8.416775876028826","24.154730103265805","13.045861579598084","3.5201639665678766","0","0","0"
Tue Mar 28 16:44:17 UTC 2023,Tue Mar 28 16:59:18 UTC 2023,"4","8","15","30","16.54711413016685","8.273557065083425","25.749294415663464","13.52322037713214","3.791648778265032","0","0","0"
Tue Mar 28 16:59:18 UTC 2023,Tue Mar 28 17:14:18 UTC 2023,"4","8","15","30","5.534371346528902","2.767185673264451","22.800123681065937","14.024851215968374","0.7987559226690791","0","0","0"
Tue Mar 28 17:14:18 UTC 2023,Tue Mar 28 17:29:19 UTC 2023,"4","8","15","30","3.1799760212155523","1.5899880106077762","4.905508297002719","2.5131379912684984","0.622275654032516","0","0","0"
Tue Mar 28 17:29:19 UTC 2023,Tue Mar 28 17:44:19 UTC 2023,"4","8","15","30","3.203691665109946","1.601845832554973","4.561815603135619","2.3084294971660713","0.7309876251344879","0","0","0"
Tue Mar 28 17:44:19 UTC 2023,Tue Mar 28 17:59:20 UTC 2023,"4","8","15","30","3.199444767015649","1.5997223835078245","4.53425014426078","2.454388697530764","0.815202325132365","0","0","0"
Tue Mar 28 17:59:20 UTC 2023,Tue Mar 28 18:14:20 UTC 2023,"4","8","15","30","3.207037279738838","1.603518639869419","4.5105279500324595","2.3254129750654102","0.7512054082665903","0","0","0"
Tue Mar 28 18:14:20 UTC 2023,Tue Mar 28 18:29:21 UTC 2023,"4","8","15","30","3.251778420414387","1.6258892102071936","4.946428350134132","2.636504143433801","0.933239988097921","0","0","0"
Tue Mar 28 18:29:21 UTC 2023,Tue Mar 28 18:44:21 UTC 2023,"4","8","15","30","3.1602478094678377","1.5801239047339188","4.75871080213692","2.410350697002529","0.8020651362642336","0","0","0"
Tue Mar 28 18:44:21 UTC 2023,Tue Mar 28 18:59:22 UTC 2023,"4","8","15","30","3.1975306394332756","1.5987653197166378","4.580264457901164","2.3201511362683958","0.805242611731713","0","0","0"
Tue Mar 28 18:59:22 UTC 2023,Tue Mar 28 19:14:22 UTC 2023,"4","8","15","30","4.566438867262202","2.283219433631101","5.9261886041999485","3.0907270932996957","1.154298054733469","0","0","0"
Tue Mar 28 19:14:22 UTC 2023,Tue Mar 28 19:29:23 UTC 2023,"4","8","15","30","4.949168995443422","2.474584497721711","7.723159528166676","4.191059935566348","1.0009894987024988","0","0","0"
Tue Mar 28 19:29:23 UTC 2023,Tue Mar 28 19:44:23 UTC 2023,"4","8","15","30","4.8415691184798355","2.4207845592399178","6.372701082766676","3.36975828873304","1.3415274186331467","0","0","0"
Tue Mar 28 19:44:23 UTC 2023,Tue Mar 28 19:59:24 UTC 2023,"4","8","15","30","4.969640676496784","2.484820338248392","7.419404141166403","3.9374395214331646","1.3268327977663528","0","0","0"
Tue Mar 28 19:59:24 UTC 2023,Tue Mar 28 20:14:24 UTC 2023,"4","8","15","30","4.813789717703282","2.406894858851641","6.564133607398253","3.7147823148329433","1.2336207290684493","0","0","0"
Tue Mar 28 20:14:24 UTC 2023,Tue Mar 28 20:29:25 UTC 2023,"4","8","15","30","4.941444861722152","2.470722430861076","7.232267234870232","4.1860251978000935","1.2656119397647367","0","0","0"
Tue Mar 28 20:29:25 UTC 2023,Tue Mar 28 20:44:25 UTC 2023,"4","8","15","30","4.964409852292414","2.482204926146207","7.237877994799055","3.8143339825988125","1.2709898706680784","0","0","0"
Tue Mar 28 20:44:26 UTC 2023,Tue Mar 28 20:59:26 UTC 2023,"4","8","15","30","4.86520470317104","2.43260235158552","6.9593417996346645","3.56790961426838","1.1521209323313086","0","0","0"
Tue Mar 28 20:59:26 UTC 2023,Tue Mar 28 21:14:26 UTC 2023,"4","8","15","30","20.426670355831092","10.213335177915546","32.60946587139818","16.795235515533324","1.0958632946014404","0.008898959886205742","0.004449479943102871","0.006654511805742193"
Tue Mar 28 21:14:27 UTC 2023,Tue Mar 28 21:29:27 UTC 2023,"4","8","15","30","23.97486374897882","11.98743187448941","34.265896466832295","18.27147906416794","5.878288509265985","0.005959824011503885","0.0029799120057519423","0.005333488728736003"
Tue Mar 28 21:29:27 UTC 2023,Tue Mar 28 21:44:28 UTC 2023,"4","8","15","30","24.390215721564473","12.195107860782237","34.95898129866691","18.387901956296993","5.820215841134389","0.0009716481839148757","0.00048582409195743786","0.0009716481839148757"
Tue Mar 28 21:44:28 UTC 2023,Tue Mar 28 21:59:28 UTC 2023,"4","8","15","30","24.001696408977864","12.000848204488932","34.76417513220028","17.97489404436589","5.880973791497914","0.0022962940160831404","0.0011481470080415702","0.0015702745057448433"
Tue Mar 28 21:59:28 UTC 2023,Tue Mar 28 22:14:29 UTC 2023,"4","8","15","30","24.0605383588278","12.0302691794139","32.43728353966726","17.377018172398675","6.042630190569131","0.004921722428718631","0.0024608612143593154","0.004552286564360438"
Tue Mar 28 22:14:29 UTC 2023,Tue Mar 28 22:29:29 UTC 2023,"4","8","15","30","24.326529751439942","12.163264875719971","35.788992135998946","17.939023512233202","5.37996887016731","0.000557548486197437","0.0002787742430987185","0.000557548486197437"
Tue Mar 28 22:29:29 UTC 2023,Tue Mar 28 22:44:30 UTC 2023,"4","8","15","30","24.055617600983375","12.027808800491687","33.452271973799604","17.934907150866152","6.549162463265627","0.0017251893505822041","0.0008625946752911022","0.0016218779356374094"
Tue Mar 28 22:44:30 UTC 2023,Tue Mar 28 22:59:30 UTC 2023,"4","8","15","30","24.14018258780215","12.070091293901076","33.47744197376693","17.029310623699953","6.098543893798099","0.004585142937925746","0.002292571468962873","0.003922675656330044"
Tue Mar 28 22:59:30 UTC 2023,Tue Mar 28 23:14:31 UTC 2023,"4","8","15","30","14.758062877074506","7.379031438537253","29.225165591000888","14.706355151867804","3.2384040284669027","0.00005475942068198032","0.00002737971034099016","0.0000450189034360857"
Tue Mar 28 23:14:31 UTC 2023,Tue Mar 28 23:29:31 UTC 2023,"4","8","15","30","12.835078426417766","6.417539213208883","19.50519468493294","10.179785152233672","3.3070496014358164","0","0","0"
Tue Mar 28 23:29:31 UTC 2023,Tue Mar 28 23:44:32 UTC 2023,"4","8","15","30","12.596631505104401","6.298315752552201","17.222347005833097","8.71764999269896","3.475023282668553","0","0","0"
Tue Mar 28 23:44:32 UTC 2023,Tue Mar 28 23:59:32 UTC 2023,"4","8","15","30","12.633091459491212","6.316545729745606","18.149576356366744","9.256229649965341","3.2056781755993145","0","0","0"
Tue Mar 28 23:59:32 UTC 2023,Wed Mar 29 00:14:33 UTC 2023,"4","8","15","30","12.758931720545387","6.379465860272694","16.720610530332973","8.596792558731977","3.096575053265163","0","0","0"
Wed Mar 29 00:14:33 UTC 2023,Wed Mar 29 00:29:33 UTC 2023,"4","8","15","30","12.559079037002391","6.2795395185011955","17.443412325833926","9.277941824231918","3.5066986062641567","0","0","0"
Wed Mar 29 00:29:33 UTC 2023,Wed Mar 29 00:44:34 UTC 2023,"4","8","15","30","12.626782307504389","6.313391153752194","18.968507900931098","10.059368620164848","3.1350086686667056","0","0","0"
Wed Mar 29 00:44:34 UTC 2023,Wed Mar 29 00:59:34 UTC 2023,"4","8","15","30","12.76638215762097","6.383191078810485","17.907600112267147","9.088748588436284","3.3619211542691727","0","0","0"
Wed Mar 29 00:59:34 UTC 2023,Wed Mar 29 01:14:35 UTC 2023,"4","8","15","30","7.894343343243495","3.9471716716217475","15.585014658200091","8.333458399869658","1.6731116040997829","0","0","0"
Wed Mar 29 01:14:35 UTC 2023,Wed Mar 29 01:29:35 UTC 2023,"4","8","15","30","6.522698803914374","3.261349401957187","9.408014466167273","5.0748493821981056","1.3782415694013859","0","0","0"
Wed Mar 29 01:29:35 UTC 2023,Wed Mar 29 01:44:36 UTC 2023,"4","8","15","30","6.552983086489969","3.2764915432449846","9.099395545599204","4.708471347197579","1.3666044868334817","0","0","0"
Wed Mar 29 01:44:36 UTC 2023,Wed Mar 29 01:59:36 UTC 2023,"4","8","15","30","6.539308460812316","3.269654230406158","8.943518748669884","4.649192049769529","1.7078859160693052","0","0","0"
Wed Mar 29 01:59:36 UTC 2023,Wed Mar 29 02:14:37 UTC 2023,"4","8","15","30","6.425169667582184","3.212584833791092","10.357845597566726","5.195724882034119","1.5521934124679926","0","0","0"
Wed Mar 29 02:14:37 UTC 2023,Wed Mar 29 02:29:37 UTC 2023,"4","8","15","30","6.674838579433272","3.337419289716636","9.429169266469156","5.1078540828661065","1.6991698895348235","0","0","0"
Wed Mar 29 02:29:37 UTC 2023,Wed Mar 29 02:44:38 UTC 2023,"4","8","15","30","6.581374154555638","3.290687077277819","9.671033205798206","4.8883051243649485","2.034043094764153","0","0","0"
Wed Mar 29 02:44:38 UTC 2023,Wed Mar 29 02:59:38 UTC 2023,"4","8","15","30","6.488733394822209","3.2443666974111043","9.708184719733739","4.9421860646029625","1.273516218798856","0","0","0"
Wed Mar 29 02:59:38 UTC 2023,Wed Mar 29 03:14:39 UTC 2023,"4","8","15","30","3.372332398098919","1.6861661990494594","8.849243278467718","5.1857521149989525","0.5885655497006762","0","0","0"
Wed Mar 29 03:14:39 UTC 2023,Wed Mar 29 03:29:39 UTC 2023,"4","8","15","30","2.490961905196568","1.245480952598284","3.6173027519990377","1.830143708231238","0.5891854595004892","0","0","0"
Wed Mar 29 03:29:40 UTC 2023,Wed Mar 29 03:44:40 UTC 2023,"4","8","15","30","2.4747952518433642","1.2373976259216821","3.5143928539667586","1.8727833305330326","0.5981771990307607","0","0","0"
Wed Mar 29 03:44:40 UTC 2023,Wed Mar 29 03:59:40 UTC 2023,"4","8","15","30","2.4790849201122507","1.2395424600561253","3.7435490070686983","1.9437733423003616","0.5206094969335633","0","0","0"
Wed Mar 29 03:59:40 UTC 2023,Wed Mar 29 04:14:41 UTC 2023,"4","8","15","30","2.4366821904078177","1.2183410952039089","3.371154375898186","1.7465000573972551","0.6759252291677209","0","0","0"
Wed Mar 29 04:14:41 UTC 2023,Wed Mar 29 04:29:41 UTC 2023,"4","8","15","30","2.481238947492092","1.240619473746046","3.8271425175325327","2.0648903716666003","0.617933839734178","0","0","0"
Wed Mar 29 04:29:41 UTC 2023,Wed Mar 29 04:44:42 UTC 2023,"4","8","15","30","2.4602685083655853","1.2301342541827927","3.5181702844992593","1.8007814910650874","0.44136989910233143","0","0","0"
Wed Mar 29 04:44:42 UTC 2023,Wed Mar 29 04:59:42 UTC 2023,"4","8","15","30","2.415819179821087","1.2079095899105434","3.2814268011716194","1.6574188753031194","0.5477364122673559","0","0","0"
Wed Mar 29 04:59:42 UTC 2023,Wed Mar 29 05:14:43 UTC 2023,"4","8","15","30","3.2279625045301183","1.6139812522650592","8.193881318628943","4.6930252002979005","0.7612183963685918","0.004481762075872327","0.0022408810379361634","0.0022956577482755062"
Wed Mar 29 05:14:43 UTC 2023,Wed Mar 29 05:29:43 UTC 2023,"4","8","15","30","2.736840817854455","1.3684204089272276","4.142627544301407","2.115834204965116","0.5532623027684167","0","0","0"
Wed Mar 29 05:29:43 UTC 2023,Wed Mar 29 05:44:44 UTC 2023,"4","8","15","30","2.720870067224346","1.360435033612173","3.538141171063762","1.8115729843305113","0.7073410320988235","0","0","0"
Wed Mar 29 05:44:44 UTC 2023,Wed Mar 29 05:59:44 UTC 2023,"4","8","15","30","2.7282395548788676","1.3641197774394338","4.149479550732455","2.143027015934543","0.698582511798789","0","0","0"
Wed Mar 29 05:59:44 UTC 2023,Wed Mar 29 06:14:45 UTC 2023,"4","8","15","30","2.729490239726664","1.364745119863332","3.904554755066056","2.0729993684993437","0.7311381010649105","0","0","0"
Wed Mar 29 06:14:45 UTC 2023,Wed Mar 29 06:29:45 UTC 2023,"4","8","15","30","2.746225096568879","1.3731125482844395","3.974711142232021","2.0484766205656344","0.8132235859326707","0","0","0"
Wed Mar 29 06:29:46 UTC 2023,Wed Mar 29 06:44:46 UTC 2023,"4","8","15","30","2.7178618356943804","1.3589309178471902","4.005891367265334","2.128175907799353","0.675076216168236","0","0","0"
Wed Mar 29 06:44:46 UTC 2023,Wed Mar 29 06:59:47 UTC 2023,"4","8","15","30","2.7044398104579237","1.3522199052289618","3.6040069791022686","1.8443118653337782","0.7888687864993699","0","0","0"
Wed Mar 29 06:59:47 UTC 2023,Wed Mar 29 07:14:47 UTC 2023,"4","8","15","30","23.098771989128885","11.549385994564442","38.82021205653048","20.324288794231446","0.8186213714652695","1.307798419752872","0.653899209876436","0.8813841048678104"
Wed Mar 29 07:14:47 UTC 2023,Wed Mar 29 07:29:48 UTC 2023,"4","8","15","30","28.221947793597742","14.110973896798871","39.90453251313496","20.457413181934196","7.160550199064891","1.8912528155862132","0.9456264077931066","1.169969190868978"
Wed Mar 29 07:29:48 UTC 2023,Wed Mar 29 07:44:48 UTC 2023,"4","8","15","30","28.195496389216665","14.097748194608332","42.659469016532725","22.812420406534027","7.360874406034903","2.3736294015172374","1.1868147007586187","1.342582857013789"
Wed Mar 29 07:44:48 UTC 2023,Wed Mar 29 07:59:49 UTC 2023,"4","8","15","30","28.270773308847826","14.135386654423913","42.64288475359402","21.927356048165045","7.324673334633311","2.7597177699586277","1.3798588849793139","1.5065543318149432"
Wed Mar 29 07:59:49 UTC 2023,Wed Mar 29 08:14:49 UTC 2023,"4","8","15","30","27.9332322909044","13.9666161454522","42.65108783702987","21.553473832497062","7.160511168666805","2.9659125162080473","1.4829562581040237","1.558555271748277"
Wed Mar 29 08:14:49 UTC 2023,Wed Mar 29 08:29:50 UTC 2023,"4","8","15","30","28.507877578824342","14.253938789412171","41.16717090703702","21.082591645303182","6.520203073765151","3.058651519762071","1.5293257598810355","1.6209480478229932"
Wed Mar 29 08:29:50 UTC 2023,Wed Mar 29 08:44:50 UTC 2023,"4","8","15","30","28.064766790676707","14.032383395338353","38.03852617063094","19.341830840629214","7.4490412107668815","3.145044671687356","1.572522335843678","1.6508329317057486"
Wed Mar 29 08:44:50 UTC 2023,Wed Mar 29 08:59:51 UTC 2023,"4","8","15","30","28.110134546074555","14.055067273037277","41.71216533156112","22.02359759049335","5.142118457138228","3.2714561915138187","1.6357280957569094","1.6959282805046083"
Wed Mar 29 08:59:51 UTC 2023,Wed Mar 29 09:14:51 UTC 2023,"4","8","15","30","32.317952837739895","16.158976418869948","61.754167546195404","31.37540693583314","5.690837926400006","0.6192919360217479","0.1548888442093645","0.3244446237053843"
Wed Mar 29 09:14:51 UTC 2023,Wed Mar 29 09:29:52 UTC 2023,"4","8","15","30","24.597396771363336","12.298698385681668","36.121618364800085","20.25297930263344","6.127319064399974","0.00002111604146825713","0.000010558020734128566","0.000011845404597701113"
Wed Mar 29 09:29:52 UTC 2023,Wed Mar 29 09:44:52 UTC 2023,"4","8","15","30","24.27858052013111","12.139290260065556","37.23687417953322","18.754416227833282","5.808638785400035","0.000012461400909023774","0.000006230700454511888","0.000007833394012472046"
Wed Mar 29 09:44:52 UTC 2023,Wed Mar 29 09:59:53 UTC 2023,"4","8","15","30","24.08496448810888","12.04248224405444","36.506212067500016","19.31714964773346","5.3131352347333936","0.000018423912958246","0.000009211956479123","0.000012803125287356281"
Wed Mar 29 09:59:53 UTC 2023,Wed Mar 29 10:14:53 UTC 2023,"4","8","15","30","24.370547293088897","12.185273646544449","35.02152795239987","17.60840539920003","6.521558726200116","0.000005520580248439383","0.0000027602901242196914","0.000005520580248439383"
Wed Mar 29 10:14:53 UTC 2023,Wed Mar 29 10:29:54 UTC 2023,"4","8","15","30","24.246647070715557","12.123323535357779","32.000433920466456","16.9914631306332","4.973274019066594","0.000011662702298850452","0.000005831351149425226","0.000008072514942528749"
Wed Mar 29 10:29:54 UTC 2023,Wed Mar 29 10:44:54 UTC 2023,"4","8","15","30","24.459815916627782","12.229907958313891","33.53232778436602","18.380520247633104","6.579622738166654","0.000014863688505747325","0.0000074318442528736626","0.000010285788505747331"
Wed Mar 29 10:44:54 UTC 2023,Wed Mar 29 10:59:55 UTC 2023,"4","8","15","30","24.419757089176663","12.209878544588332","31.732481899099852","16.2224666851335","6.738649157933348","0.000016021296551723954","0.000008010648275861977","0.00000802939425287359"
